root,f_name,f_number,zp,mw_corr,mw_ebv,nobj,e10,e50,e90
j112716p4228-grizli-v7.0-fix,f277w_tot_1,375,1.0,1.0038719,0.0165,2962,2.4944603,3.5783622,9.426394
j112716p4228-grizli-v7.0-fix,f356w_tot_1,376,1.083634,1.000715,0.0165,2963,3.2246602,4.572852,11.51301
j112716p4228-grizli-v7.0-fix,f444w_tot_1,377,1.127491,1.0000004,0.0165,2963,4.068969,5.749483,13.725636
macs0416-clu-grizli-v7.0-fix,f090w_tot_1,363,0.881903,1.046821,0.0351,9462,2.5432446,3.8555188,8.037325
macs0416-clu-grizli-v7.0-fix,f105w_tot_1,202,0.914669,1.0357647,0.0351,5636,1.8579806,4.140166,27.891233
macs0416-clu-grizli-v7.0-fix,f110w_tot_1,241,0.95944,1.0315334,0.0351,3331,8.229765,12.01851,26.262173
macs0416-clu-grizli-v7.0-fix,f115w_tot_1,364,0.857752,1.0303642,0.0351,9464,2.5577145,3.8739767,8.160677
macs0416-clu-grizli-v7.0-fix,f115wn_tot_1,309,0.869239,1.0305817,0.0351,3847,1.9794848,2.9475977,6.9711523
macs0416-clu-grizli-v7.0-fix,f125w_tot_1,203,0.943287,1.0266045,0.0351,5640,2.510647,5.378817,25.09043
macs0416-clu-grizli-v7.0-fix,f140m_tot_1,368,1.0,1.0215648,0.0351,284,3.7158978,4.6741195,7.2193217
macs0416-clu-grizli-v7.0-fix,f140w_tot_1,204,0.964107,1.0222924,0.0351,3950,2.3553813,3.6170092,17.09537
macs0416-clu-grizli-v7.0-fix,f150w_tot_1,365,0.86266,1.0196247,0.0351,9474,2.1416304,3.2618585,7.139799
macs0416-clu-grizli-v7.0-fix,f150w2-f162m_tot_1,369,1.0,1.0171373,0.0351,286,3.469992,4.350706,6.967627
macs0416-clu-grizli-v7.0-fix,f150wn_tot_1,310,0.880493,1.0197946,0.0351,3824,2.621998,3.8900504,9.018711
macs0416-clu-grizli-v7.0-fix,f160w_tot_1,205,0.976638,1.0187701,0.0351,5635,2.388947,5.2549715,33.486595
macs0416-clu-grizli-v7.0-fix,f182m_tot_1,370,1.0,1.0142286,0.0351,284,1.9968855,2.5207045,4.343276
macs0416-clu-grizli-v7.0-fix,f200w_tot_1,366,0.900067,1.0128827,0.0351,9178,1.8173902,2.7150307,6.1846967
macs0416-clu-grizli-v7.0-fix,f200wn_tot_1,311,0.897801,1.0128534,0.0351,3807,2.444033,3.6118808,8.536622
macs0416-clu-grizli-v7.0-fix,f210m_tot_1,371,1.0,1.011842,0.0351,286,2.1969993,2.7587411,4.5867553
macs0416-clu-grizli-v7.0-fix,f250m_tot_1,379,1.0,1.0092831,0.0351,275,3.101699,3.9304695,5.908501
macs0416-clu-grizli-v7.0-fix,f277w_tot_1,375,1.0,1.0082544,0.0351,9368,1.3551035,2.0697286,5.03306
macs0416-clu-grizli-v7.0-fix,f300m_tot_1,380,1.0,1.0073848,0.0351,275,2.0043283,2.6068707,4.0973005
macs0416-clu-grizli-v7.0-fix,f335m_tot_1,381,1.0,1.0028282,0.0351,277,1.443351,1.8414448,3.3996978
macs0416-clu-grizli-v7.0-fix,f356w_tot_1,376,1.07897,1.0015197,0.0351,9092,1.3338315,1.9968764,4.912136
macs0416-clu-grizli-v7.0-fix,f360m_tot_1,382,1.0,1.0000062,0.0351,278,1.5137241,1.9405257,3.5184655
macs0416-clu-grizli-v7.0-fix,f410m_tot_1,383,1.123466,1.0000001,0.0351,9379,2.435236,3.6489053,8.057401
macs0416-clu-grizli-v7.0-fix,f435w_tot_1,233,1.014226,1.1430169,0.0351,5053,1.8573892,2.6621087,6.956623
macs0416-clu-grizli-v7.0-fix,f444w_tot_1,377,1.153931,1.0000008,0.0351,9378,2.0101225,3.0340667,6.860208
macs0416-clu-grizli-v7.0-fix,f475w_tot_1,234,1.004948,1.1284735,0.0351,4406,9.427995,13.919856,29.937551
macs0416-clu-grizli-v7.0-fix,f606w_tot_1,236,0.884982,1.0952972,0.0351,7893,1.7131808,3.3813772,18.793291
macs0416-clu-grizli-v7.0-fix,f606wu_tot_1,214,0.963195,1.0959083,0.0351,4099,13.048913,18.496464,37.49045
macs0416-clu-grizli-v7.0-fix,f625w_tot_1,237,0.87704,1.0848517,0.0351,4504,12.323092,18.342575,39.612686
macs0416-clu-grizli-v7.0-fix,f775w_tot_1,238,0.84627,1.0614783,0.0351,4543,15.551909,22.877277,53.606304
macs0416-clu-grizli-v7.0-fix,f814w_tot_1,239,0.808302,1.0573524,0.0351,7839,1.391539,2.9389668,20.392101
macs0416-clu-grizli-v7.0-fix,f850lp_tot_1,240,0.8765,1.0465521,0.0351,5211,19.004131,29.712467,57.706757
macs0417-full-grizli-v7.2-fix,f090w_tot_1,363,0.899374,1.0442321,0.0332,16719,2.2097545,3.4723673,7.6095934
macs0417-full-grizli-v7.2-fix,f105w_tot_1,202,0.921755,1.033797,0.0332,2936,16.945936,23.663774,43.723263
macs0417-full-grizli-v7.2-fix,f115w_tot_1,364,0.858979,1.0286975,0.0332,16710,2.2124677,3.4626818,7.7449827
macs0417-full-grizli-v7.2-fix,f115wn_tot_1,351,0.87311,1.0289075,0.0332,3578,2.4592519,3.5203648,7.9894767
macs0417-full-grizli-v7.2-fix,f125w_tot_1,203,0.970737,1.0251466,0.0332,2936,31.548399,44.005585,79.74267
macs0417-full-grizli-v7.2-fix,f140m_tot_1,368,0.861656,1.0203857,0.0332,8399,3.842275,5.165947,8.647737
macs0417-full-grizli-v7.2-fix,f140w_tot_1,204,0.972993,1.0210733,0.0332,2935,26.713247,37.257996,68.526405
macs0417-full-grizli-v7.2-fix,f150w_tot_1,365,0.857093,1.0185527,0.0332,16714,1.8828294,2.9631076,6.8451233
macs0417-full-grizli-v7.2-fix,f150w2-f162m_tot_1,369,0.867696,1.0162022,0.0332,8401,3.6296978,4.8959312,8.24119
macs0417-full-grizli-v7.2-fix,f150wn_tot_1,352,0.88036,1.0187049,0.0332,3556,3.1531913,4.5440445,10.218401
macs0417-full-grizli-v7.2-fix,f160w_tot_1,205,0.992164,1.0177451,0.0332,2932,17.992306,25.113552,46.65151
macs0417-full-grizli-v7.2-fix,f182m_tot_1,370,0.896216,1.0134532,0.0332,8458,2.093513,2.8302345,5.1852894
macs0417-full-grizli-v7.2-fix,f200w_tot_1,366,0.905127,1.0121812,0.0332,8262,2.1136842,3.1846492,7.902988
macs0417-full-grizli-v7.2-fix,f200wn_tot_1,353,0.906234,1.0121503,0.0332,3523,3.0074055,4.3969517,10.480759
macs0417-full-grizli-v7.2-fix,f210m_tot_1,371,0.914663,1.0111974,0.0332,8450,2.3067873,3.118427,5.592151
macs0417-full-grizli-v7.2-fix,f250m_tot_1,379,0.970018,1.0087785,0.0332,8774,3.3672984,4.579494,7.9184546
macs0417-full-grizli-v7.2-fix,f277w_tot_1,375,1.0,1.007806,0.0332,16968,1.2388409,1.9281689,4.969978
macs0417-full-grizli-v7.2-fix,f300m_tot_1,380,1.002757,1.0069836,0.0332,8770,2.3133564,3.13685,5.635265
macs0417-full-grizli-v7.2-fix,f335m_tot_1,381,1.043552,1.0026753,0.0332,8811,1.5775349,2.158367,4.1435065
macs0417-full-grizli-v7.2-fix,f356w_tot_1,376,1.081351,1.0014375,0.0332,8154,1.4972779,2.262993,6.177044
macs0417-full-grizli-v7.2-fix,f360m_tot_1,382,1.075504,1.0000058,0.0332,8811,1.6096655,2.1807265,4.1737256
macs0417-full-grizli-v7.2-fix,f410m_tot_1,383,1.129468,1.0000001,0.0332,16992,2.0753753,3.1633766,7.3475657
macs0417-full-grizli-v7.2-fix,f435w_tot_1,233,1.038905,1.1347783,0.0332,4923,3.0697467,4.457189,9.21989
macs0417-full-grizli-v7.2-fix,f438wu_tot_1,211,0.991327,1.13448,0.0332,4990,6.0683956,9.554139,16.9678
macs0417-full-grizli-v7.2-fix,f444w_tot_1,377,1.171004,1.0000007,0.0332,16961,1.700445,2.580633,6.129809
macs0417-full-grizli-v7.2-fix,f606w_tot_1,236,0.893942,1.0899199,0.0332,4914,2.5415597,3.7197125,8.256764
macs0417-full-grizli-v7.2-fix,f606wu_tot_1,214,0.923947,1.0904949,0.0332,8943,3.7645755,7.6402574,19.078203
macs0417-full-grizli-v7.2-fix,f814w_tot_1,239,0.831132,1.0541669,0.0332,4176,13.054773,17.60938,31.504877
macs0647-grizli-v7.0-fix,f105w_tot_1,202,0.925811,1.0985081,0.0939,2668,11.786325,16.968214,39.367077
macs0647-grizli-v7.0-fix,f110w_tot_1,241,0.949236,1.086492,0.0939,2577,8.052805,11.257947,26.931057
macs0647-grizli-v7.0-fix,f115w_tot_1,364,0.87692,1.0832796,0.0939,6477,5.094526,7.8628054,18.426619
macs0647-grizli-v7.0-fix,f125w_tot_1,203,0.964022,1.0727457,0.0939,2382,11.461877,15.79473,37.292862
macs0647-grizli-v7.0-fix,f140w_tot_1,204,0.96224,1.0607361,0.0939,2843,6.874691,10.388208,27.228561
macs0647-grizli-v7.0-fix,f150w_tot_1,365,0.871305,1.0533576,0.0939,6488,4.136672,6.317204,15.351583
macs0647-grizli-v7.0-fix,f160w_tot_1,205,0.989194,1.0510012,0.0939,2678,10.383294,14.872793,34.636604
macs0647-grizli-v7.0-fix,f200w_tot_1,366,0.92052,1.0348334,0.0939,7589,2.8483832,4.8761153,12.6496725
macs0647-grizli-v7.0-fix,f277w_tot_1,375,1.0,1.0222338,0.0939,6388,2.479801,3.7149258,9.740735
macs0647-grizli-v7.0-fix,f356w_tot_1,376,1.088076,1.004053,0.0939,6394,2.4563694,3.6629322,9.633709
macs0647-grizli-v7.0-fix,f435w_tot_1,233,1.148186,1.429658,0.0939,3219,11.946024,18.264706,46.252148
macs0647-grizli-v7.0-fix,f444w_tot_1,377,1.190211,1.0000021,0.0939,6416,3.8657033,5.7382684,13.909025
macs0647-grizli-v7.0-fix,f475w_tot_1,234,1.052142,1.3812299,0.0939,3161,9.650343,14.500239,40.51017
macs0647-grizli-v7.0-fix,f480m_tot_1,386,1.217182,1.0000043,0.0939,3561,10.587299,14.955724,31.411366
macs0647-grizli-v7.0-fix,f555w_tot_1,235,0.965677,1.3162977,0.0939,3471,5.9433694,8.564192,18.996805
macs0647-grizli-v7.0-fix,f606w_tot_1,236,0.910119,1.2750775,0.0939,3309,8.377325,12.986687,36.411064
macs0647-grizli-v7.0-fix,f625w_tot_1,237,0.905907,1.2432629,0.0939,3277,12.303144,18.85044,53.069275
macs0647-grizli-v7.0-fix,f775w_tot_1,238,0.85112,1.1729721,0.0939,3011,15.041382,22.277376,62.52365
macs0647-grizli-v7.0-fix,f814w_tot_1,239,0.844424,1.1607505,0.0939,3508,5.841818,8.477365,22.10022
macs0647-grizli-v7.0-fix,f850lp_tot_1,240,0.891913,1.129393,0.0939,3683,20.438437,30.188194,74.68858
macs1149-clu-grizli-v7.0-fix,f090w_tot_1,363,0.890205,1.0265533,0.0201,16948,2.255095,3.4685133,7.8244586
macs1149-clu-grizli-v7.0-fix,f105w_tot_1,202,0.915831,1.0203297,0.0201,16011,2.2104745,14.318277,29.027502
macs1149-clu-grizli-v7.0-fix,f110w_tot_1,241,0.960368,1.0179433,0.0201,3787,4.8886476,7.627733,19.950829
macs1149-clu-grizli-v7.0-fix,f115w_tot_1,364,0.86037,1.0172784,0.0201,16969,2.2631798,3.4847882,7.9540963
macs1149-clu-grizli-v7.0-fix,f115wn_tot_1,309,0.865041,1.0174013,0.0201,3504,2.3792262,3.4276447,8.595997
macs1149-clu-grizli-v7.0-fix,f125w_tot_1,203,0.95292,1.0151507,0.0201,14439,2.6814241,17.527569,30.025658
macs1149-clu-grizli-v7.0-fix,f140m_tot_1,368,1.0,1.012293,0.0201,8111,4.0441465,5.215809,8.766011
macs1149-clu-grizli-v7.0-fix,f140w_tot_1,204,0.977293,1.0127066,0.0201,5892,2.8976054,4.2751255,19.229597
macs1149-clu-grizli-v7.0-fix,f150w_tot_1,365,0.868586,1.0111918,0.0201,16951,1.5801288,2.841034,6.8416867
macs1149-clu-grizli-v7.0-fix,f150wn_tot_1,310,0.87432,1.0112884,0.0201,3479,3.0441842,4.390864,10.6787615
macs1149-clu-grizli-v7.0-fix,f160w_tot_1,205,0.978679,1.0107063,0.0201,16021,2.7064543,18.05113,35.89119
macs1149-clu-grizli-v7.0-fix,f182m_tot_1,370,1.0,1.0081234,0.0201,8145,2.1503322,2.7889533,5.0931683
macs1149-clu-grizli-v7.0-fix,f200w_tot_1,366,0.908386,1.0073574,0.0201,8805,2.1130278,3.1868827,7.768201
macs1149-clu-grizli-v7.0-fix,f200wn_tot_1,311,0.897909,1.0073406,0.0201,3473,2.8372333,4.090832,10.061701
macs1149-clu-grizli-v7.0-fix,f210m_tot_1,371,1.0,1.0067643,0.0201,8173,2.3448172,3.0387237,5.5881343
macs1149-clu-grizli-v7.0-fix,f277w_tot_1,375,1.0,1.0047187,0.0201,17252,1.0554266,1.859969,4.979082
macs1149-clu-grizli-v7.0-fix,f300m_tot_1,380,1.0,1.0042223,0.0201,8491,2.4148378,3.16835,5.5397873
macs1149-clu-grizli-v7.0-fix,f335m_tot_1,381,1.0,1.0016199,0.0201,8529,1.5959493,2.1110027,4.015136
macs1149-clu-grizli-v7.0-fix,f356w_tot_1,376,1.08122,1.000871,0.0201,8727,1.5203297,2.272833,5.953476
macs1149-clu-grizli-v7.0-fix,f360m_tot_1,382,1.0,1.0000036,0.0201,8525,1.6462071,2.152284,4.074617
macs1149-clu-grizli-v7.0-fix,f410m_tot_1,383,1.130645,1.0000001,0.0201,17275,2.134971,3.188293,7.55618
macs1149-clu-grizli-v7.0-fix,f435w_tot_1,233,1.035037,1.0795623,0.0201,11434,1.9470067,3.0702841,29.440582
macs1149-clu-grizli-v7.0-fix,f444w_tot_1,377,1.163794,1.0000005,0.0201,17261,1.7777187,2.6553621,6.3856983
macs1149-clu-grizli-v7.0-fix,f475w_tot_1,234,0.965952,1.0716867,0.0201,11142,3.505013,9.971338,25.95493
macs1149-clu-grizli-v7.0-fix,f555w_tot_1,235,0.898801,1.0606537,0.0201,4092,7.604787,10.620901,21.351665
macs1149-clu-grizli-v7.0-fix,f606w_tot_1,236,0.884494,1.0535375,0.0201,16902,2.0658264,4.581563,18.163551
macs1149-clu-grizli-v7.0-fix,f606wu_tot_1,214,0.943355,1.0538731,0.0201,4380,3.8156836,5.905374,14.022397
macs1149-clu-grizli-v7.0-fix,f625w_tot_1,237,0.864577,1.0477512,0.0201,4012,13.001797,19.233875,45.139767
macs1149-clu-grizli-v7.0-fix,f775w_tot_1,238,0.842428,1.03476,0.0201,6560,17.930487,39.465405,98.164955
macs1149-clu-grizli-v7.0-fix,f814w_tot_1,239,0.825351,1.0324581,0.0201,16807,1.8265743,4.4647894,20.247053
macs1149-clu-grizli-v7.0-fix,f814wu_tot_1,217,0.862546,1.0324849,0.0201,3440,6.715326,9.446467,21.103615
macs1149-clu-grizli-v7.0-fix,f850lp_tot_1,240,0.867866,1.026401,0.0201,7399,24.06808,39.248577,68.52813
macs1423-full-grizli-v7.2-fix,f090w_tot_1,363,0.910141,1.0260181,0.0197,16864,2.1333654,3.2715924,6.754604
macs1423-full-grizli-v7.2-fix,f105w_tot_1,202,0.918608,1.0199212,0.0197,3854,7.3511167,10.344122,23.044476
macs1423-full-grizli-v7.2-fix,f110w_tot_1,241,0.943861,1.0175833,0.0197,3225,9.003693,11.872471,21.635248
macs1423-full-grizli-v7.2-fix,f115w_tot_1,364,0.864914,1.0169318,0.0197,16864,2.135042,3.273725,6.8426666
macs1423-full-grizli-v7.2-fix,f115wn_tot_1,351,0.863443,1.0170549,0.0197,3726,2.3105712,3.1472394,6.8674617
macs1423-full-grizli-v7.2-fix,f125w_tot_1,203,0.945906,1.014847,0.0197,6672,7.474994,10.376703,20.112577
macs1423-full-grizli-v7.2-fix,f140m_tot_1,368,0.865858,1.0120468,0.0197,8371,3.6716008,4.9003534,7.607347
macs1423-full-grizli-v7.2-fix,f140w_tot_1,204,0.959113,1.0124522,0.0197,3831,7.8385797,10.997768,22.39046
macs1423-full-grizli-v7.2-fix,f150w_tot_1,365,0.859072,1.010968,0.0197,16852,1.8392154,2.7919679,5.9674125
macs1423-full-grizli-v7.2-fix,f150w2-f162m_tot_1,369,0.868818,1.0095825,0.0197,8366,3.4353216,4.5916753,7.195552
macs1423-full-grizli-v7.2-fix,f150wn_tot_1,352,0.871141,1.0110576,0.0197,3671,3.0955842,4.3291206,9.233723
macs1423-full-grizli-v7.2-fix,f160w_tot_1,205,0.96991,1.0104921,0.0197,6823,8.071556,11.136486,20.983948
macs1423-full-grizli-v7.2-fix,f182m_tot_1,370,0.89191,1.0079612,0.0197,8424,1.9899522,2.673908,4.375284
macs1423-full-grizli-v7.2-fix,f200w_tot_1,366,0.908097,1.0072104,0.0197,8441,2.036002,2.929166,6.5917926
macs1423-full-grizli-v7.2-fix,f200wn_tot_1,353,0.895407,1.0071921,0.0197,3672,2.9114673,4.0686035,9.233398
macs1423-full-grizli-v7.2-fix,f210m_tot_1,371,0.908048,1.0066292,0.0197,8419,2.196925,2.9490957,4.789281
macs1423-full-grizli-v7.2-fix,f250m_tot_1,379,0.969593,1.0051997,0.0197,8779,3.168337,4.265004,6.6307526
macs1423-full-grizli-v7.2-fix,f277w_tot_1,375,1.0,1.0046246,0.0197,17142,1.1879191,1.7987539,4.1782193
macs1423-full-grizli-v7.2-fix,f300m_tot_1,380,0.997671,1.004138,0.0197,8776,2.1758938,2.9434602,4.7053037
macs1423-full-grizli-v7.2-fix,f335m_tot_1,381,1.036587,1.0015877,0.0197,8818,1.5021006,2.0422642,3.4430792
macs1423-full-grizli-v7.2-fix,f356w_tot_1,376,1.078629,1.0008535,0.0197,8323,1.4716681,2.1118486,5.1318088
macs1423-full-grizli-v7.2-fix,f360m_tot_1,382,1.059763,1.0000035,0.0197,8815,1.549879,2.1032417,3.5103085
macs1423-full-grizli-v7.2-fix,f410m_tot_1,383,1.124209,1.0000001,0.0197,17157,2.0680041,3.0614748,6.523941
macs1423-full-grizli-v7.2-fix,f435w_tot_1,233,1.047647,1.0779191,0.0197,5540,3.0984607,4.4090586,8.6065855
macs1423-full-grizli-v7.2-fix,f444w_tot_1,377,1.15507,1.0000005,0.0197,17134,1.73216,2.6719859,5.7348742
macs1423-full-grizli-v7.2-fix,f475w_tot_1,234,0.958442,1.0702118,0.0197,3855,10.379772,14.312627,30.697063
macs1423-full-grizli-v7.2-fix,f555w_tot_1,235,0.932015,1.0594119,0.0197,4933,7.5156536,9.767336,17.632355
macs1423-full-grizli-v7.2-fix,f606w_tot_1,236,0.892033,1.0524454,0.0197,5510,2.675858,3.807065,7.584037
macs1423-full-grizli-v7.2-fix,f606wu_tot_1,214,0.920776,1.052774,0.0197,7757,4.901675,11.95989,22.784712
macs1423-full-grizli-v7.2-fix,f775w_tot_1,238,0.842958,1.0340567,0.0197,3852,15.796432,22.072172,45.40336
macs1423-full-grizli-v7.2-fix,f814w_tot_1,239,0.834694,1.031802,0.0197,5252,6.3743052,8.330881,16.956072
macs1423-full-grizli-v7.2-fix,f850lp_tot_1,240,0.85565,1.025869,0.0197,4576,19.26581,25.649843,47.63049
mrg0138-grizli-v7.2-fix,f105w_tot_1,202,0.958738,1.0139145,0.0138,1463,9.98052,13.304603,27.298256
mrg0138-grizli-v7.2-fix,f110w_tot_1,241,0.971675,1.0122865,0.0138,1432,19.016695,25.528801,48.261738
mrg0138-grizli-v7.2-fix,f115w_tot_1,364,0.890365,1.0118314,0.0138,2047,11.573066,17.391884,36.52923
mrg0138-grizli-v7.2-fix,f125w_tot_1,203,0.977801,1.0103778,0.0138,1445,28.01525,37.90899,70.65388
mrg0138-grizli-v7.2-fix,f140w_tot_1,204,0.990329,1.0087069,0.0138,1441,26.19896,35.697174,69.30049
mrg0138-grizli-v7.2-fix,f150w_tot_1,365,0.884062,1.0076708,0.0138,2042,9.932902,14.56315,30.98727
mrg0138-grizli-v7.2-fix,f160w_tot_1,205,1.002425,1.0073384,0.0138,1463,23.005646,30.712578,61.147312
mrg0138-grizli-v7.2-fix,f200w_tot_1,366,0.923419,1.0050455,0.0138,2041,8.280411,12.132342,26.672247
mrg0138-grizli-v7.2-fix,f277w_tot_1,375,1.0,1.0032374,0.0138,2027,5.251619,7.309972,17.516386
mrg0138-grizli-v7.2-fix,f356w_tot_1,376,1.088053,1.0005981,0.0138,2024,4.874827,6.7701817,16.187994
mrg0138-grizli-v7.2-fix,f390wu_tot_1,210,1.087523,1.0589079,0.0138,718,18.87573,26.485214,76.911514
mrg0138-grizli-v7.2-fix,f444w_tot_1,377,1.143915,1.0000004,0.0138,2024,5.762606,7.9866304,18.307863
mrg0138-grizli-v7.2-fix,f555w_tot_1,235,0.938771,1.0412607,0.0138,1919,8.587472,11.303952,21.991653
mrg0138-grizli-v7.2-fix,f814wu_tot_1,217,0.864992,1.0221932,0.0138,814,30.727165,42.437016,114.99408
nexus-nep-grizli-v7.4-fix,f090w_tot_1,363,0.898087,1.0412424,0.031,38082,9.019283,12.841861,23.6281
nexus-nep-grizli-v7.4-fix,f1000w_tot_1,397,1.827308,1.0,0.031,1220,91.70184,198.60454,1215.4287
nexus-nep-grizli-v7.4-fix,f115w_tot_1,364,0.89,1.0267711,0.031,35723,10.667633,14.789623,26.770224
nexus-nep-grizli-v7.4-fix,f1280w_tot_1,399,2.4,1.0,0.031,630,103.160034,215.95398,1033.514
nexus-nep-grizli-v7.4-fix,f200w_tot_1,366,0.910723,1.0113695,0.031,35602,3.9328623,5.429867,10.662747
nexus-nep-grizli-v7.4-fix,f356w_tot_1,376,1.085124,1.0013424,0.031,33376,6.514597,9.185885,24.203905
nexus-nep-grizli-v7.4-fix,f444w_tot_1,377,1.11,1.0000007,0.031,39164,5.7913766,7.8786674,15.826744
nexus-nep-grizli-v7.4-fix,f770w_tot_1,396,1.2148,1.0,0.031,1357,64.19362,157.98973,877.0764
ngdeep-grizli-v7.2-fix,f105w_tot_1,202,0.944327,1.0062281,0.0062,10956,2.7592745,5.55185,26.326063
ngdeep-grizli-v7.2-fix,f115w_tot_1,364,0.878285,1.0052986,0.0062,22296,0.4766981,0.8386129,2.1262317
ngdeep-grizli-v7.2-fix,f125w_tot_1,203,0.962193,1.0046494,0.0062,11048,2.1360543,6.0408864,21.966751
ngdeep-grizli-v7.2-fix,f140w_tot_1,204,0.984961,1.0039027,0.0062,5945,22.314022,29.67095,46.8459
ngdeep-grizli-v7.2-fix,f150w_tot_1,365,0.869539,1.0034391,0.0062,21876,0.58837867,0.9921091,2.3669
ngdeep-grizli-v7.2-fix,f160w_tot_1,205,0.993023,1.0032904,0.0062,15558,2.8704698,13.284542,25.907698
ngdeep-grizli-v7.2-fix,f200w_tot_1,366,0.903585,1.0022638,0.0062,16197,0.6091823,0.9342539,2.1734786
ngdeep-grizli-v7.2-fix,f277w_tot_1,375,1.0,1.0014532,0.0062,22247,0.36144,0.5995924,1.7553335
ngdeep-grizli-v7.2-fix,f350lpu_tot_1,339,0.932122,1.0182147,0.0062,8529,4.449602,8.2706375,16.095201
ngdeep-grizli-v7.2-fix,f356w_tot_1,376,1.08362,1.0002688,0.0062,21945,0.43546966,0.7205632,1.8674252
ngdeep-grizli-v7.2-fix,f435w_tot_1,233,1.070068,1.0238979,0.0062,14170,1.1253192,1.5558281,12.444862
ngdeep-grizli-v7.2-fix,f444w_tot_1,377,1.147352,1.0000001,0.0062,14603,0.42322782,0.6412969,1.5342145
ngdeep-grizli-v7.2-fix,f475w_tot_1,234,1.0,1.0215912,0.0062,0,-1.0,-1.0,-1.0
ngdeep-grizli-v7.2-fix,f606w_tot_1,236,0.901341,1.0162253,0.0062,24843,1.1959679,2.2602606,8.234148
ngdeep-grizli-v7.2-fix,f775w_tot_1,238,0.858241,1.0105966,0.0062,19849,1.7360197,2.699573,7.709384
ngdeep-grizli-v7.2-fix,f814w_tot_1,239,0.855807,1.0099036,0.0062,24799,0.83685684,5.4112434,16.508844
ngdeep-grizli-v7.2-fix,f850lp_tot_1,240,0.871183,1.0080711,0.0062,24957,2.487777,4.0455956,26.13517
primer-cosmos-east-grizli-v7.0-fix,f090w_tot_1,363,0.91808,1.0188205,0.0143,53634,4.581127,7.1042395,13.591682
primer-cosmos-east-grizli-v7.0-fix,f105w_tot_1,202,0.920749,1.0144222,0.0143,5487,12.007089,15.629548,31.00866
primer-cosmos-east-grizli-v7.0-fix,f110w_tot_1,241,1.0,1.0127344,0.0143,0,-1.0,-1.0,-1.0
primer-cosmos-east-grizli-v7.0-fix,f115w_tot_1,364,0.873201,1.0122626,0.0143,58791,4.543749,7.3448963,16.391832
primer-cosmos-east-grizli-v7.0-fix,f125w_tot_1,203,0.927365,1.0107558,0.0143,52608,12.900495,18.186884,27.742104
primer-cosmos-east-grizli-v7.0-fix,f140w_tot_1,204,0.942765,1.0090238,0.0143,42199,21.761238,32.882793,49.79986
primer-cosmos-east-grizli-v7.0-fix,f150w_tot_1,365,0.871371,1.0079497,0.0143,57836,3.823294,6.2269707,13.579952
primer-cosmos-east-grizli-v7.0-fix,f160w_tot_1,205,0.961836,1.0076053,0.0143,59157,12.457881,16.432066,39.39077
primer-cosmos-east-grizli-v7.0-fix,f1800w_tot_1,401,3.876267,1.0,0.0143,21964,135.13808,246.46512,968.2632
primer-cosmos-east-grizli-v7.0-fix,f200w_tot_1,366,0.909613,1.0052289,0.0143,52761,3.101882,4.922402,9.6030855
primer-cosmos-east-grizli-v7.0-fix,f277w_tot_1,375,1.0,1.0033548,0.0143,59137,2.2599287,3.7557113,8.477522
primer-cosmos-east-grizli-v7.0-fix,f356w_tot_1,376,1.08027,1.0006198,0.0143,53734,2.0527434,3.3129075,7.2232833
primer-cosmos-east-grizli-v7.0-fix,f410m_tot_1,383,1.121154,1.0,0.0143,53267,3.9755487,6.2665696,12.508637
primer-cosmos-east-grizli-v7.0-fix,f435w_tot_1,233,1.06056,1.0559781,0.0143,44093,3.4948826,6.7640424,10.815103
primer-cosmos-east-grizli-v7.0-fix,f444w_tot_1,377,1.150092,1.0000004,0.0143,58181,3.206469,5.2133775,10.976903
primer-cosmos-east-grizli-v7.0-fix,f475w_tot_1,234,0.981647,1.0504949,0.0143,18006,12.46893,16.797256,26.093266
primer-cosmos-east-grizli-v7.0-fix,f606w_tot_1,236,0.893991,1.0378091,0.0143,56475,5.9915977,8.7071905,15.211954
primer-cosmos-east-grizli-v7.0-fix,f606wu_tot_1,214,0.91772,1.0380441,0.0143,2545,7.80902,9.734953,15.108629
primer-cosmos-east-grizli-v7.0-fix,f770w_tot_1,396,1.572511,1.0,0.0143,28074,27.305178,55.425858,290.63156
primer-cosmos-east-grizli-v7.0-fix,f814w_tot_1,239,0.819496,1.0229872,0.0143,59601,6.5860825,8.971326,15.3798
primer-cosmos-east-grizli-v7.0-fix,f850lp_tot_1,240,0.845451,1.0187128,0.0143,581,28.801361,35.76825,55.17578
primer-cosmos-west-grizli-v7.0-fix,f090w_tot_1,363,0.92073,1.0204157,0.0155,47068,4.9213543,7.922709,15.816498
primer-cosmos-west-grizli-v7.0-fix,f105w_tot_1,202,0.912681,1.0156417,0.0155,10412,12.502083,16.710058,31.256823
primer-cosmos-west-grizli-v7.0-fix,f115w_tot_1,364,0.879019,1.0132984,0.0155,58155,4.9717464,8.604518,19.279749
primer-cosmos-west-grizli-v7.0-fix,f125w_tot_1,203,0.931444,1.0116636,0.0155,47510,11.677919,18.000282,28.365175
primer-cosmos-west-grizli-v7.0-fix,f140w_tot_1,204,0.94578,1.0097847,0.0155,43725,15.8794985,32.27293,50.648293
primer-cosmos-west-grizli-v7.0-fix,f150w_tot_1,365,0.875234,1.0086197,0.0155,55370,4.188221,7.2472305,15.751191
